package_name,used_version,serverity,downloadCount
moment.js:moment,2.26.0,high,721
underscore.js:underscore,1.8.3,high,716
moment.js:moment,2.27.0,high,711
moment.js:moment,2.27.0,high,711
underscore.js:underscore,1.8.3,high,708
axios:No_npm_name,0.21.1,high,705
axios:No_npm_name,0.19.1,high,701
jszip:No_npm_name,3.7.1,high,697
axios:No_npm_name,0.18.0,high,696
axios:No_npm_name,0.18.0,high,696
axios:No_npm_name,0.21.1,high,695
moment.js:moment,2.20.1,high,693
moment.js:moment,2.20.1,high,693
underscore.js:underscore,1.8.3,high,691
underscore.js:underscore,1.8.3,high,690
axios:No_npm_name,0.19.2,high,688
moment.js:moment,2.29.1,high,684
moment.js:moment,2.29.1,high,684
moment.js:moment,2.27.0,high,680
moment.js:moment,2.27.0,high,680
axios:No_npm_name,0.19.2,high,673
moment.js:moment,2.24.0,high,671
moment.js:moment,2.24.0,high,671
moment.js:moment,2.27.0,high,668
moment.js:moment,2.27.0,high,668
moment.js:moment,2.18.1,high,667
moment.js:moment,2.18.1,high,667
moment.js:moment,2.18.1,high,667
axios:No_npm_name,0.21.1,high,665
underscore.js:underscore,1.9.1,high,663
moment.js:moment,2.24.0,high,660
moment.js:moment,2.24.0,high,660
axios:No_npm_name,0.21.1,high,657
underscore.js:underscore,1.8.3,high,656
axios:No_npm_name,0.19.2,high,656
axios:No_npm_name,0.18.0,high,654
axios:No_npm_name,0.18.0,high,654
underscore.js:underscore,1.6.0,high,653
axios:No_npm_name,0.19.0,high,652
moment.js:moment,2.24.0,high,651
moment.js:moment,2.24.0,high,651
axios:No_npm_name,0.19.2,high,647
underscore.js:underscore,1.8.3,high,646
jszip:No_npm_name,3.3.0,high,645
jszip:No_npm_name,3.1.5,high,642
moment.js:moment,2.24.0,high,640
moment.js:moment,2.24.0,high,640
axios:No_npm_name,0.18.0,high,639
axios:No_npm_name,0.18.0,high,639
moment.js:moment,2.29.3,high,638
underscore.js:underscore,1.8.3,high,637
underscore.js:underscore,1.9.1,high,635
axios:No_npm_name,0.19.2,high,628
moment.js:moment,2.20.1,high,627
moment.js:moment,2.20.1,high,627
axios:No_npm_name,0.19.2,high,622
axios:No_npm_name,0.18.0,high,605
axios:No_npm_name,0.18.0,high,605
underscore.js:underscore,1.7.0,high,603
moment.js:moment,2.29.1,high,601
moment.js:moment,2.29.1,high,601
axios:No_npm_name,0.21.1,high,599
handlebars:No_npm_name,4.1.2,high,597
handlebars:No_npm_name,4.1.2,high,597
handlebars:No_npm_name,4.1.2,high,597
handlebars:No_npm_name,4.1.2,high,597
handlebars:No_npm_name,4.1.2,high,597
moment.js:moment,2.20.1,high,596
moment.js:moment,2.20.1,high,596
underscore.js:underscore,1.8.3,high,593
underscore.js:underscore,1.8.3,high,589
axios:No_npm_name,0.19.2,high,585
axios:No_npm_name,0.21.1,high,585
moment.js:moment,2.24.0,high,585
moment.js:moment,2.24.0,high,585
underscore.js:underscore,1.8.3,high,580
underscore.js:underscore,1.6.0,high,579
moment.js:moment,2.29.1,high,578
moment.js:moment,2.29.1,high,578
handlebars:No_npm_name,4.7.6,high,575
handlebars:No_npm_name,4.7.6,high,575
axios:No_npm_name,0.18.0,high,574
axios:No_npm_name,0.18.0,high,574
underscore.js:underscore,1.8.3,high,573
underscore.js:underscore,1.9.1,high,570
moment.js:moment,2.29.1,high,565
moment.js:moment,2.29.1,high,565
moment.js:moment,2.27.0,high,561
axios:No_npm_name,0.17.1,high,561
axios:No_npm_name,0.17.1,high,561
moment.js:moment,2.27.0,high,561
axios:No_npm_name,0.18.1,high,556
underscore.js:underscore,1.9.1,high,553
handlebars:No_npm_name,4.0.12,high,552
handlebars:No_npm_name,4.0.12,high,552
handlebars:No_npm_name,4.0.12,high,552
handlebars:No_npm_name,4.0.12,high,552
handlebars:No_npm_name,4.0.12,high,552
axios:No_npm_name,0.19.2,high,551
underscore.js:underscore,1.8.3,high,550
underscore.js:underscore,1.9.1,high,547
moment.js:moment,2.29.1,high,546
moment.js:moment,2.29.1,high,546
moment.js:moment,2.20.1,high,545
moment.js:moment,2.20.1,high,545
axios:No_npm_name,0.19.0-beta.1,high,542
moment.js:moment,2.29.1,high,542
moment.js:moment,2.29.1,high,542
axios:No_npm_name,0.21.1,high,541
axios:No_npm_name,0.19.2,high,540
moment.js:moment,2.19.4,high,539
underscore.js:underscore,1.8.3,high,539
moment.js:moment,2.19.4,high,539
moment.js:moment,2.26.0,high,538
moment.js:moment,2.26.0,high,538
underscore.js:underscore,1.8.3,high,538
handlebars:No_npm_name,4.1.2,high,536
handlebars:No_npm_name,4.1.2,high,536
handlebars:No_npm_name,4.1.2,high,536
handlebars:No_npm_name,4.1.2,high,536
handlebars:No_npm_name,4.1.2,high,536
moment.js:moment,2.27.0,high,535
moment.js:moment,2.27.0,high,535
underscore.js:underscore,1.8.3,high,532
underscore.js:underscore,1.8.3,high,532
underscore.js:underscore,1.7.0,high,531
moment.js:moment,2.24.0,high,530
moment.js:moment,2.24.0,high,530
axios:No_npm_name,0.21.0,high,530
moment.js:moment,2.22.2,high,528
moment.js:moment,2.22.2,high,528
axios:No_npm_name,0.19.2,high,527
jszip:No_npm_name,3.2.1,high,527
axios:No_npm_name,0.19.0,high,526
axios:No_npm_name,0.19.0,high,525
axios:No_npm_name,0.19.2,high,522
moment.js:moment,2.18.1,high,521
moment.js:moment,2.18.1,high,521
moment.js:moment,2.18.1,high,521
moment.js:moment,2.29.1,high,520
moment.js:moment,2.29.1,high,520
moment.js:moment,2.29.1,high,519
axios:No_npm_name,0.18.1,high,519
moment.js:moment,2.29.1,high,519
axios:No_npm_name,0.18.0,high,518
moment.js:moment,2.26.0,high,518
axios:No_npm_name,0.18.0,high,518
moment.js:moment,2.26.0,high,518
moment.js:moment,2.17.1,high,514
moment.js:moment,2.17.1,high,514
jszip:No_npm_name,3.7.1,high,513
moment.js:moment,2.26.0,high,512
moment.js:moment,2.26.0,high,512
axios:No_npm_name,0.19.2,high,510
underscore.js:underscore,1.7.0,high,509
moment.js:moment,2.26.0,high,509
moment.js:moment,2.26.0,high,509
jszip:No_npm_name,3.7.1,high,509
axios:No_npm_name,0.18.0,high,506
axios:No_npm_name,0.18.0,high,506
moment.js:moment,2.20.1,high,502
moment.js:moment,2.20.1,high,502
underscore.js:underscore,1.9.1,high,501
moment.js:moment,2.29.1,high,501
moment.js:moment,2.29.1,high,501
moment.js:moment,2.29.1,high,499
moment.js:moment,2.29.1,high,499
axios:No_npm_name,0.18.1,high,496
underscore.js:underscore,1.7.0,high,495
moment.js:moment,2.27.0,high,492
axios:No_npm_name,0.18.1,high,492
moment.js:moment,2.27.0,high,492
underscore.js:underscore,1.11.0,high,489
axios:No_npm_name,0.15.3,high,488
moment.js:moment,2.24.0,high,488
axios:No_npm_name,0.15.3,high,488
moment.js:moment,2.24.0,high,488
underscore.js:underscore,1.10.2,high,488
moment.js:moment,2.24.0,high,487
handlebars:No_npm_name,1be0b81d,high,487
handlebars:No_npm_name,1be0b81d,high,487
handlebars:No_npm_name,1be0b81d,high,487
handlebars:No_npm_name,1be0b81d,high,487
moment.js:moment,2.24.0,high,487
underscore.js:underscore,1.8.3,high,485
axios:No_npm_name,0.19.2,high,482
underscore.js:underscore,1.11.0,high,480
underscore.js:underscore,1.8.3,high,479
underscore.js:underscore,1.8.3,high,478
axios:No_npm_name,0.20.0,high,476
axios:No_npm_name,0.21.1,high,476
axios:No_npm_name,0.21.1,high,474
axios:No_npm_name,0.21.1,high,473
underscore.js:underscore,1.9.1,high,472
axios:No_npm_name,0.19.2,high,471
moment.js:moment,2.29.1,high,468
moment.js:moment,2.29.1,high,468
moment.js:moment,2.22.1,high,468
underscore.js:underscore,1.8.3,high,468
moment.js:moment,2.22.1,high,468
moment.js:moment,2.24.0,high,465
moment.js:moment,2.24.0,high,465
moment.js:moment,2.22.1,high,464
moment.js:moment,2.22.1,high,464
underscore.js:underscore,1.8.3,high,464
moment.js:moment,2.22.2,high,464
moment.js:moment,2.22.2,high,464
moment.js:moment,2.24.0,high,463
moment.js:moment,2.24.0,high,463
moment.js:moment,2.29.1,high,462
axios:No_npm_name,0.19.2,high,462
underscore.js:underscore,1.7.0,high,462
moment.js:moment,2.29.1,high,462
axios:No_npm_name,0.21.1,high,460
underscore.js:underscore,1.8.3,high,460
moment.js:moment,2.29.1,high,459
underscore.js:underscore,1.8.3,high,459
moment.js:moment,2.29.1,high,459
moment.js:moment,2.29.3,high,458
moment.js:moment,2.29.1,high,455
moment.js:moment,2.29.1,high,455
axios:No_npm_name,0.18.1,high,453
axios:No_npm_name,0.18.0,high,453
axios:No_npm_name,0.18.0,high,453
axios:No_npm_name,0.15.3,high,452
axios:No_npm_name,0.15.3,high,452
underscore.js:underscore,1.8.3,high,452
axios:No_npm_name,0.21.1,high,452
axios:No_npm_name,0.21.1,high,449
axios:No_npm_name,0.21.1,high,446
axios:No_npm_name,0.21.1,high,445
axios:No_npm_name,0.21.1,high,445
moment.js:moment,2.24.0,high,444
moment.js:moment,2.24.0,high,444
chart.js:No_npm_name,2.8.0,high,444
underscore.js:underscore,1.8.3,high,443
axios:No_npm_name,0.19.0,high,443
axios:No_npm_name,0.19.2,high,440
axios:No_npm_name,0.18.0,high,439
axios:No_npm_name,0.18.0,high,439
moment.js:moment,2.29.3,high,437
moment.js:moment,2.24.0,high,437
moment.js:moment,2.24.0,high,437
moment.js:moment,2.29.3,high,436
moment.js:moment,2.29.1,high,435
moment.js:moment,2.29.1,high,435
underscore.js:underscore,1.8.3,high,434
moment.js:moment,2.29.1,high,433
moment.js:moment,2.29.1,high,433
axios:No_npm_name,0.18.0,high,433
axios:No_npm_name,0.18.0,high,433
axios:No_npm_name,0.18.0,high,430
axios:No_npm_name,0.18.0,high,430
moment.js:moment,2.24.0,high,427
moment.js:moment,2.24.0,high,427
moment.js:moment,2.29.1,high,426
moment.js:moment,2.29.1,high,426
axios:No_npm_name,0.15.3,high,423
axios:No_npm_name,0.15.3,high,423
underscore.js:underscore,1.4.4,high,423
moment.js:moment,2.29.3,high,419
jszip:No_npm_name,3.2.1,high,418
axios:No_npm_name,0.12.0,high,416
axios:No_npm_name,0.12.0,high,416
moment.js:moment,2.29.3,high,416
moment.js:moment,2.22.2,high,415
moment.js:moment,2.22.2,high,415
moment.js:moment,2.24.0,high,414
moment.js:moment,2.24.0,high,414
axios:No_npm_name,0.18.0,high,413
axios:No_npm_name,0.18.0,high,413
axios:No_npm_name,0.18.1,high,408
underscore.js:underscore,1.9.1,high,408
moment.js:moment,2.27.0,high,405
moment.js:moment,2.27.0,high,405
underscore.js:underscore,1.9.1,high,404
axios:No_npm_name,0.21.1,high,404
axios:No_npm_name,0.19.2,high,402
axios:No_npm_name,0.21.1,high,401
axios:No_npm_name,0.19.2,high,400
underscore.js:underscore,1.8.3,high,399
axios:No_npm_name,0.16.2,high,398
axios:No_npm_name,0.16.2,high,398
axios:No_npm_name,0.19.2,high,397
axios:No_npm_name,0.19.0,high,394
moment.js:moment,2.24.0,high,393
moment.js:moment,2.24.0,high,393
handlebars:No_npm_name,4.0.11,high,389
handlebars:No_npm_name,4.0.11,high,389
axios:No_npm_name,0.21.1,high,389
handlebars:No_npm_name,4.0.11,high,389
handlebars:No_npm_name,4.0.11,high,389
handlebars:No_npm_name,4.0.11,high,389
moment.js:moment,2.29.1,high,387
moment.js:moment,2.29.1,high,387
axios:No_npm_name,0.20.0,high,385
axios:No_npm_name,0.19.0,high,382
axios:No_npm_name,0.18.0,high,381
axios:No_npm_name,0.19.2,high,381
underscore.js:underscore,1.8.3,high,381
axios:No_npm_name,0.18.0,high,381
underscore.js:underscore,1.8.3,high,380
axios:No_npm_name,0.19.2,high,378
underscore.js:underscore,1.7.0,high,377
axios:No_npm_name,0.21.1,high,376
axios:No_npm_name,0.19.0,high,376
jszip:No_npm_name,3.7.1,high,376
moment.js:moment,2.29.1,high,375
moment.js:moment,2.29.1,high,375
axios:No_npm_name,0.21.1,high,373
underscore.js:underscore,1.8.3,high,372
underscore.js:underscore,1.8.3,high,372
moment.js:moment,2.24.0,high,372
axios:No_npm_name,0.21.1,high,372
moment.js:moment,2.24.0,high,372
moment.js:moment,2.23.0,high,371
moment.js:moment,2.23.0,high,371
moment.js:moment,2.24.0,high,370
moment.js:moment,2.24.0,high,370
axios:No_npm_name,0.19.0,high,368
underscore.js:underscore,1.8.3,high,367
moment.js:moment,2.24.0,high,367
moment.js:moment,2.24.0,high,367
axios:No_npm_name,0.19.2,high,366
axios:No_npm_name,0.21.1,high,363
axios:No_npm_name,0.19.2,high,363
moment.js:moment,2.29.3,high,363
axios:No_npm_name,0.19.2,high,359
axios:No_npm_name,0.19.0,high,358
moment.js:moment,2.29.1,high,357
moment.js:moment,2.29.1,high,357
axios:No_npm_name,0.19.0,high,356
underscore.js:underscore,1.8.3,high,356
moment.js:moment,2.24.0,high,355
moment.js:moment,2.24.0,high,355
moment.js:moment,2.24.0,high,354
moment.js:moment,2.24.0,high,354
axios:No_npm_name,0.19.2,high,353
axios:No_npm_name,0.21.1,high,353
axios:No_npm_name,0.21.1,high,350
underscore.js:underscore,1.8.3,high,349
axios:No_npm_name,0.19.2,high,349
moment.js:moment,2.15.1,high,347
moment.js:moment,2.15.1,high,347
underscore.js:underscore,1.9.0,high,343
moment.js:moment,2.24.0,high,342
axios:No_npm_name,0.21.1,high,342
moment.js:moment,2.24.0,high,342
axios:No_npm_name,0.21.0,high,341
axios:No_npm_name,0.18.0,high,340
axios:No_npm_name,0.18.0,high,340
underscore.js:underscore,1.8.3,high,340
axios:No_npm_name,0.21.1,high,339
moment.js:moment,2.29.1,high,338
moment.js:moment,2.29.1,high,338
axios:No_npm_name,0.16.2,high,338
axios:No_npm_name,0.16.2,high,338
underscore.js:underscore,1.9.1,high,337
handlebars:No_npm_name,4.7.6,high,337
handlebars:No_npm_name,4.7.6,high,337
moment.js:moment,2.24.0,high,333
moment.js:moment,2.24.0,high,333
underscore.js:underscore,1.8.3,high,331
axios:No_npm_name,0.19.0,high,330
handlebars:No_npm_name,4.0.12,high,328
handlebars:No_npm_name,4.0.12,high,328
handlebars:No_npm_name,4.0.12,high,328
handlebars:No_npm_name,4.0.12,high,328
moment.js:moment,2.24.0,high,328
moment.js:moment,2.24.0,high,328
handlebars:No_npm_name,4.0.12,high,328
axios:No_npm_name,0.21.1,high,327
moment.js:moment,2.29.1,high,323
moment.js:moment,2.29.1,high,323
axios:No_npm_name,0.21.1,high,323
underscore.js:underscore,1.8.3,high,323
underscore.js:underscore,1.9.1,high,322
moment.js:moment,2.24.0,high,321
moment.js:moment,2.24.0,high,321
underscore.js:underscore,1.6.0,high,320
underscore.js:underscore,1.8.3,high,317
underscore.js:underscore,1.9.1,high,315
moment.js:moment,2.24.0,high,314
moment.js:moment,2.24.0,high,314
handlebars:No_npm_name,4.0.12,high,312
handlebars:No_npm_name,4.0.12,high,312
handlebars:No_npm_name,4.0.12,high,312
handlebars:No_npm_name,4.0.12,high,312
handlebars:No_npm_name,4.0.12,high,312
axios:No_npm_name,0.20.0,high,310
underscore.js:underscore,1.4.4,high,309
underscore.js:underscore,1.8.3,high,308
underscore.js:underscore,1.8.3,high,308
underscore.js:underscore,1.8.3,high,305
handlebars:No_npm_name,4.0.12,high,304
handlebars:No_npm_name,4.0.12,high,304
axios:No_npm_name,0.19.2,high,304
handlebars:No_npm_name,4.0.12,high,304
underscore.js:underscore,1.7.0,high,304
handlebars:No_npm_name,4.0.12,high,304
handlebars:No_npm_name,4.0.12,high,304
axios:No_npm_name,0.18.0,high,302
axios:No_npm_name,0.18.0,high,302
moment.js:moment,2.22.2,high,302
moment.js:moment,2.22.2,high,302
moment.js:moment,2.22.1,high,302
moment.js:moment,2.22.1,high,302
axios:No_npm_name,0.21.1,high,301
axios:No_npm_name,0.18.0,high,301
axios:No_npm_name,0.18.0,high,301
chart.js:No_npm_name,2.8.0,high,300
axios:No_npm_name,0.19.0,high,300
axios:No_npm_name,0.18.0,high,300
underscore.js:underscore,1.6.0,high,300
moment.js:moment,2.24.0,high,299
moment.js:moment,2.24.0,high,299
axios:No_npm_name,0.19.2,high,298
underscore.js:underscore,1.7.0,high,298
axios:No_npm_name,0.19.2,high,296
underscore.js:underscore,1.6.0,high,294
underscore.js:underscore,1.4.4,high,293
axios:No_npm_name,0.21.0,high,292
moment.js:moment,2.24.0,high,290
moment.js:moment,2.24.0,high,290
axios:No_npm_name,0.19.0,high,288
axios:No_npm_name,0.18.1,high,288
jszip:No_npm_name,3.5.0,high,287
moment.js:moment,2.24.0,high,286
moment.js:moment,2.29.1,high,286
axios:No_npm_name,0.21.1,high,286
moment.js:moment,2.29.1,high,286
moment.js:moment,2.29.1,high,286
axios:No_npm_name,0.21.1,high,286
moment.js:moment,2.29.1,high,286
moment.js:moment,2.24.0,high,286
underscore.js:underscore,1.4.4,high,286
underscore.js:underscore,1.8.3,high,284
axios:No_npm_name,0.18.1,high,281
underscore.js:underscore,1.8.3,high,281
axios:No_npm_name,0.18.0,high,281
axios:No_npm_name,0.18.0,high,281
underscore.js:underscore,1.8.3,high,280
moment.js:moment,2.24.0,high,280
moment.js:moment,2.27.0,high,280
moment.js:moment,2.24.0,high,280
moment.js:moment,2.27.0,high,280
moment.js:moment,2.24.0,high,277
moment.js:moment,2.24.0,high,277
axios:No_npm_name,0.21.1,high,276
moment.js:moment,2.22.2,high,276
moment.js:moment,2.22.2,high,276
handlebars:No_npm_name,4.0.11,high,274
handlebars:No_npm_name,4.0.11,high,274
handlebars:No_npm_name,4.0.11,high,274
handlebars:No_npm_name,4.0.11,high,274
handlebars:No_npm_name,4.0.11,high,274
underscore.js:underscore,1.8.3,high,273
axios:No_npm_name,0.21.1,high,273
moment.js:moment,2.29.1,high,272
moment.js:moment,2.29.1,high,272
moment.js:moment,2.24.0,high,271
moment.js:moment,2.29.1,high,271
moment.js:moment,2.24.0,high,271
moment.js:moment,2.29.1,high,271
moment.js:moment,2.29.1,high,271
moment.js:moment,2.29.1,high,271
moment.js:moment,2.29.1,high,269
moment.js:moment,2.29.1,high,269
axios:No_npm_name,0.19.2,high,269
moment.js:moment,2.29.2,high,268
axios:No_npm_name,0.21.1,high,268
moment.js:moment,2.29.1,high,266
moment.js:moment,2.29.1,high,266
underscore.js:underscore,1.9.1,high,266
moment.js:moment,2.29.1,high,264
moment.js:moment,2.29.1,high,264
axios:No_npm_name,0.19.2,high,263
underscore.js:underscore,1.9.1,high,259
moment.js:moment,2.27.0,high,258
moment.js:moment,2.27.0,high,258
axios:No_npm_name,0.19.2,high,257
axios:No_npm_name,0.19.2,high,257
moment.js:moment,2.29.1,high,256
moment.js:moment,2.29.1,high,256
axios:No_npm_name,0.19.0,high,256
jszip:No_npm_name,3.2.1,high,254
underscore.js:underscore,1.8.3,high,254
underscore.js:underscore,1.8.3,high,254
jszip:No_npm_name,3.7.1,high,253
underscore.js:underscore,1.8.3,high,253
axios:No_npm_name,0.18.0,high,251
axios:No_npm_name,0.18.0,high,251
moment.js:moment,2.29.1,high,250
moment.js:moment,2.29.1,high,250
moment.js:moment,2.29.3,high,250
axios:No_npm_name,0.21.1,high,250
handlebars:No_npm_name,4.7.3,high,249
handlebars:No_npm_name,4.7.3,high,249
underscore.js:underscore,1.9.1,high,248
axios:No_npm_name,0.21.1,high,248
moment.js:moment,2.29.1,high,246
moment.js:moment,2.29.1,high,246
axios:No_npm_name,0.21.2,high,246
axios:No_npm_name,0.21.1,high,244
handlebars:No_npm_name,4.4.5,high,244
handlebars:No_npm_name,4.4.5,high,244
handlebars:No_npm_name,4.4.5,high,244
axios:No_npm_name,0.18.0,high,244
underscore.js:underscore,1.8.3,high,244
axios:No_npm_name,0.18.0,high,244
moment.js:moment,2.29.1,high,243
moment.js:moment,2.29.1,high,243
moment.js:moment,2.24.0,high,242
moment.js:moment,2.24.0,high,242
handlebars:No_npm_name,4.0.12,high,241
handlebars:No_npm_name,4.0.12,high,241
axios:No_npm_name,0.21.1,high,241
handlebars:No_npm_name,4.0.12,high,241
handlebars:No_npm_name,4.0.12,high,241
handlebars:No_npm_name,4.0.12,high,241
moment.js:moment,2.29.1,high,240
moment.js:moment,2.29.1,high,240
axios:No_npm_name,0.19.2,high,240
underscore.js:underscore,1.8.3,high,239
axios:No_npm_name,0.21.1,high,239
axios:No_npm_name,0.19.0,high,239
underscore.js:underscore,1.8.3,high,238
underscore.js:underscore,1.9.1,high,238
moment.js:moment,2.22.2,high,237
underscore.js:underscore,1.8.3,high,237
moment.js:moment,2.22.2,high,237
axios:No_npm_name,0.21.1,high,237
axios:No_npm_name,0.19.2,high,237
axios:No_npm_name,0.21.1,high,234
axios:No_npm_name,0.21.1,high,233
axios:No_npm_name,0.19.0,high,231
axios:No_npm_name,0.19.2,high,230
underscore.js:underscore,1.9.1,high,230
moment.js:moment,2.29.1,high,230
underscore.js:underscore,1.8.3,high,230
moment.js:moment,2.29.1,high,230
froala:froala-editor,2.9.6,high,229
underscore.js:underscore,1.9.1,high,229
underscore.js:underscore,1.8.3,high,229
handlebars:No_npm_name,4.5.3,high,228
handlebars:No_npm_name,4.5.3,high,228
underscore.js:underscore,1.8.3,high,228
moment.js:moment,2.29.1,high,227
underscore.js:underscore,1.8.3,high,227
moment.js:moment,2.29.1,high,227
axios:No_npm_name,0.19.0,high,226
axios:No_npm_name,0.19.2,high,225
moment.js:moment,2.27.0,high,224
moment.js:moment,2.27.0,high,224
axios:No_npm_name,0.21.0,high,224
axios:No_npm_name,0.21.1,high,222
underscore.js:underscore,1.8.3,high,222
underscore.js:underscore,1.7.0,high,221
axios:No_npm_name,0.21.1,high,219
underscore.js:underscore,1.8.3,high,219
underscore.js:underscore,1.9.2,high,217
moment.js:moment,2.29.3,high,217
axios:No_npm_name,0.21.1,high,217
moment.js:moment,2.29.1,high,216
moment.js:moment,2.29.1,high,216
axios:No_npm_name,0.21.1,high,216
moment.js:moment,2.24.0,high,216
moment.js:moment,2.24.0,high,216
moment.js:moment,2.29.1,high,215
moment.js:moment,2.29.1,high,215
axios:No_npm_name,0.18.0,high,215
axios:No_npm_name,0.18.0,high,215
moment.js:moment,2.29.3,high,214
jszip:No_npm_name,3.7.1,high,214
moment.js:moment,2.24.0,high,212
moment.js:moment,2.24.0,high,212
underscore.js:underscore,1.8.3,high,212
handlebars:No_npm_name,4.1.0,high,212
axios:No_npm_name,0.21.1,high,212
handlebars:No_npm_name,4.1.0,high,212
handlebars:No_npm_name,4.1.0,high,212
handlebars:No_npm_name,4.1.0,high,212
handlebars:No_npm_name,4.1.0,high,212
axios:No_npm_name,0.19.0,high,211
moment.js:moment,2.25.2,high,211
moment.js:moment,2.25.2,high,211
moment.js:moment,2.24.0,high,210
moment.js:moment,2.24.0,high,210
moment.js:moment,2.24.0,high,209
moment.js:moment,2.24.0,high,209
underscore.js:underscore,1.6.0,high,208
underscore.js:underscore,1.8.3,high,206
handlebars:No_npm_name,4.0.11,high,206
handlebars:No_npm_name,4.0.11,high,206
handlebars:No_npm_name,4.0.11,high,206
handlebars:No_npm_name,4.0.11,high,206
axios:No_npm_name,0.20.0,high,206
axios:No_npm_name,0.19.2,high,206
handlebars:No_npm_name,4.0.11,high,206
axios:No_npm_name,0.19.2,high,206
underscore.js:underscore,1.8.3,high,204
moment.js:moment,2.24.0,high,204
moment.js:moment,2.29.1,high,204
moment.js:moment,2.24.0,high,204
moment.js:moment,2.29.1,high,204
axios:No_npm_name,0.19.0,high,204
underscore.js:underscore,1.8.3,high,203
underscore.js:underscore,1.8.3,high,202
axios:No_npm_name,0.19.0,high,202
handlebars:No_npm_name,4.1.2,high,201
moment.js:moment,2.29.1,high,201
moment.js:moment,2.29.1,high,201
handlebars:No_npm_name,4.1.2,high,201
handlebars:No_npm_name,4.1.2,high,201
handlebars:No_npm_name,4.1.2,high,201
handlebars:No_npm_name,4.1.2,high,201
moment.js:moment,2.29.1,high,200
moment.js:moment,2.29.1,high,200
moment.js:moment,2.29.1,high,199
moment.js:moment,2.29.1,high,199
axios:No_npm_name,0.18.0,high,199
axios:No_npm_name,0.18.0,high,199
moment.js:moment,2.29.1,high,198
moment.js:moment,2.24.0,high,198
moment.js:moment,2.29.1,high,198
moment.js:moment,2.24.0,high,198
moment.js:moment,2.29.1,high,195
moment.js:moment,2.29.1,high,195
moment.js:moment,2.26.0,high,195
moment.js:moment,2.26.0,high,195
moment.js:moment,2.24.0,high,194
moment.js:moment,2.24.0,high,194
axios:No_npm_name,0.19.0,high,194
axios:No_npm_name,0.19.2,high,192
moment.js:moment,2.24.0,high,192
moment.js:moment,2.24.0,high,192
moment.js:moment,2.24.0,high,190
moment.js:moment,2.24.0,high,190
axios:No_npm_name,0.20.0,high,189
underscore.js:underscore,1.9.1,high,189
axios:No_npm_name,0.21.1,high,189
moment.js:moment,2.24.0,high,188
moment.js:moment,2.24.0,high,188
underscore.js:underscore,1.9.1,high,188
underscore.js:underscore,1.6.0,high,188
moment.js:moment,2.29.3,high,188
moment.js:moment,2.29.1,high,187
moment.js:moment,2.29.1,high,187
axios:No_npm_name,0.19.2,high,187
moment.js:moment,2.25.3,high,186
axios:No_npm_name,0.21.1,high,186
handlebars:No_npm_name,0e89189e,high,186
handlebars:No_npm_name,0e89189e,high,186
handlebars:No_npm_name,0e89189e,high,186
handlebars:No_npm_name,0e89189e,high,186
moment.js:moment,2.25.3,high,186
underscore.js:underscore,1.6.0,high,185
underscore.js:underscore,1.8.3,high,185
moment.js:moment,2.29.1,high,184
moment.js:moment,2.29.1,high,184
axios:No_npm_name,0.18.1,high,184
axios:No_npm_name,0.19.2,high,182
axios:No_npm_name,0.21.1,high,180
moment.js:moment,2.24.0,high,180
moment.js:moment,2.24.0,high,180
axios:No_npm_name,0.21.1,high,179
moment.js:moment,2.28.0,high,179
jszip:No_npm_name,3.1.3,high,179
moment.js:moment,2.29.1,high,179
moment.js:moment,2.28.0,high,179
axios:No_npm_name,0.18.0,high,179
axios:No_npm_name,0.18.0,high,179
moment.js:moment,2.29.1,high,179
axios:No_npm_name,0.18.1,high,178
axios:No_npm_name,0.19.2,high,178
moment.js:moment,2.29.1,high,178
axios:No_npm_name,0.19.0,high,178
moment.js:moment,2.29.1,high,178
underscore.js:underscore,1.8.3,high,177
moment.js:moment,2.29.3,high,177
moment.js:moment,2.24.0,high,175
moment.js:moment,2.26.0,high,175
moment.js:moment,2.24.0,high,175
moment.js:moment,2.26.0,high,175
moment.js:moment,2.29.1,high,175
moment.js:moment,2.29.1,high,175
axios:No_npm_name,0.19.0,high,174
underscore.js:underscore,1.9.1,high,174
moment.js:moment,2.29.1,high,174
moment.js:moment,2.29.1,high,174
moment.js:moment,2.29.1,high,174
moment.js:moment,2.29.1,high,174
moment.js:moment,2.29.1,high,173
moment.js:moment,2.29.1,high,173
moment.js:moment,2.24.0,high,172
moment.js:moment,2.24.0,high,172
axios:No_npm_name,0.19.2,high,172
axios:No_npm_name,0.21.1,high,171
underscore.js:underscore,1.9.2,high,171
axios:No_npm_name,0.16.2,high,171
axios:No_npm_name,0.21.1,high,170
axios:No_npm_name,0.18.0,high,170
axios:No_npm_name,0.18.0,high,170
handlebars:No_npm_name,4.7.6,high,169
chart.js:No_npm_name,2.9.3,high,169
handlebars:No_npm_name,4.7.6,high,169
underscore.js:underscore,1.8.3,high,169
axios:No_npm_name,0.18.0,high,168
axios:No_npm_name,0.18.0,high,168
axios:No_npm_name,0.21.1,high,168
underscore.js:underscore,1.9.1,high,167
axios:No_npm_name,0.19.2,high,167
jszip:No_npm_name,3.7.1,high,167
axios:No_npm_name,0.19.2,high,164
axios:No_npm_name,0.19.2,high,163
axios:No_npm_name,0.19.2,high,163
axios:No_npm_name,0.20.0,high,163
moment.js:moment,2.22.2,high,162
